41.683761,-0.889566,-0.08,0.04,0.92,38.540
41.683860,-0.889556,-0.08,0.11,0.93,40.133
41.683860,-0.889556,-0.17,0.04,1.12,40.133
41.683963,-0.889537,0.00,0.19,0.97,41.263
41.683963,-0.889537,0.07,0.15,0.99,41.263
41.684055,-0.889507,0.03,-0.12,1.01,37.188
41.684055,-0.889507,0.08,-0.24,1.08,37.188
41.684139,-0.889490,0.05,-0.27,1.03,31.743
41.684139,-0.889490,0.03,-0.27,0.91,31.743
41.684215,-0.889503,0.01,-0.28,1.00,30.447
41.684215,-0.889503,0.00,-0.33,0.93,30.447
41.684280,-0.889549,-0.13,-0.27,0.95,30.502
41.684280,-0.889549,-0.08,-0.23,1.05,30.502
41.684341,-0.889621,-0.12,0.13,0.91,32.132
41.684341,-0.889621,-0.04,0.33,0.85,32.132
41.684406,-0.889694,0.00,0.25,1.04,34.003
41.684406,-0.889694,-0.15,0.25,1.01,34.003
41.684486,-0.889746,-0.08,0.25,0.79,35.744
41.684486,-0.889746,-0.09,0.32,1.01,35.744
41.684577,-0.889769,-0.15,0.01,1.01,38.596
41.684577,-0.889769,-0.17,0.03,1.03,38.596
41.684680,-0.889770,-0.15,-0.04,1.00,41.800
41.684680,-0.889770,-0.13,-0.04,0.97,41.800
41.684787,-0.889767,-0.03,-0.09,1.00,44.763
41.684787,-0.889767,0.04,-0.08,1.12,44.763
41.684902,-0.889764,-0.13,-0.03,1.05,46.448
41.684902,-0.889764,-0.12,-0.08,0.99,46.448
41.685020,-0.889760,-0.09,-0.01,1.05,48.282
41.685020,-0.889760,-0.11,-0.09,0.96,48.282
41.685146,-0.889756,-0.11,-0.03,1.08,50.208
41.685146,-0.889756,-0.08,0.03,1.01,50.208
41.685276,-0.889752,-0.08,-0.04,0.93,51.949
41.685276,-0.889752,-0.09,-0.01,0.96,51.949
41.685405,-0.889750,-0.16,-0.07,0.97,53.541
41.685405,-0.889750,-0.15,-0.08,1.00,53.541
41.685543,-0.889746,-0.12,0.00,0.99,54.634
41.685543,-0.889746,-0.09,0.00,1.01,54.634
41.685684,-0.889743,-0.12,-0.01,1.00,56.579
41.685684,-0.889743,-0.08,-0.01,1.01,56.579
41.685825,-0.889740,-0.13,0.00,1.17,56.986
41.685825,-0.889740,-0.07,-0.08,0.95,56.986
41.685966,-0.889736,-0.08,-0.01,1.01,56.745
41.685966,-0.889736,-0.01,-0.05,1.05,56.745
41.686107,-0.889732,-0.07,0.05,0.99,55.449
41.686107,-0.889732,0.00,0.08,0.99,55.449
41.686244,-0.889721,-0.03,0.12,0.95,53.023
41.686244,-0.889721,-0.03,0.08,1.05,53.023
41.686370,-0.889702,-0.04,0.27,0.99,49.930
41.686370,-0.889702,0.01,0.20,1.04,49.930
41.686481,-0.889659,0.41,-0.03,1.09,43.763
41.686481,-0.889659,0.35,0.03,0.92,43.763
41.686557,-0.889615,0.39,0.01,0.99,28.039
41.686557,-0.889615,0.41,0.03,1.01,28.039
41.686592,-0.889596,0.17,0.01,1.03,10.093
41.686592,-0.889596,0.16,-0.03,0.97,10.093
41.686603,-0.889593,-0.07,-0.04,0.99,0.111
41.686603,-0.889593,-0.08,-0.01,0.99,0.111
41.686603,-0.889593,-0.11,-0.03,1.05,0.019
41.686603,-0.889593,-0.15,-0.03,0.96,0.019
41.686607,-0.889590,-0.20,-0.05,1.03,2.185
41.686607,-0.889590,-0.23,-0.03,1.01,2.185
41.686626,-0.889580,-0.20,0.01,0.93,8.908
41.686626,-0.889580,-0.27,-0.04,0.96,8.908
41.686653,-0.889559,-0.23,0.03,0.85,15.223
41.686653,-0.889559,-0.17,0.01,0.88,15.223
41.686691,-0.889530,-0.21,0.00,1.19,17.261
41.686691,-0.889530,-0.23,0.01,1.08,17.261
41.686729,-0.889492,-0.13,0.00,0.89,21.039
41.686729,-0.889492,-0.25,-0.01,0.97,21.039
41.686779,-0.889442,-0.23,-0.04,1.04,25.484
41.686779,-0.889442,-0.12,-0.01,0.91,25.484
41.686832,-0.889385,-0.08,-0.05,1.12,28.169
41.686832,-0.889385,-0.08,-0.04,0.93,28.169
41.686893,-0.889328,-0.11,-0.08,0.89,29.947
41.686893,-0.889328,-0.16,-0.17,1.09,29.947
41.686962,-0.889278,-0.12,-0.13,0.76,31.910
41.686962,-0.889278,-0.08,-0.15,0.83,31.910
41.687042,-0.889243,-0.16,-0.23,0.92,34.095
41.687042,-0.889243,-0.12,-0.24,0.99,34.095
41.687129,-0.889234,-0.11,-0.29,0.97,34.984
41.687129,-0.889234,-0.16,-0.27,1.11,34.984
41.687217,-0.889257,-0.19,-0.29,0.99,36.670
41.687217,-0.889257,-0.17,-0.20,1.00,36.670
41.687301,-0.889312,0.00,-0.33,0.99,37.985
41.687301,-0.889312,-0.13,-0.29,0.92,37.985
41.687374,-0.889392,-0.05,-0.31,0.89,38.929
41.687374,-0.889392,-0.05,-0.25,1.13,38.929
41.687431,-0.889495,-0.08,-0.32,1.05,38.892
41.687431,-0.889495,-0.07,-0.27,0.93,38.892
41.687465,-0.889614,-0.08,-0.27,1.20,38.966
41.687465,-0.889614,-0.11,-0.29,0.95,38.966
41.687480,-0.889742,-0.01,-0.25,0.83,39.429
41.687480,-0.889742,-0.01,-0.35,1.01,39.429
41.687465,-0.889867,-0.04,-0.33,0.83,38.966
41.687465,-0.889867,0.00,-0.29,0.95,38.966
41.687427,-0.889983,0.00,-0.33,1.05,38.688
41.687427,-0.889983,-0.03,-0.31,1.09,38.688
41.687370,-0.890082,0.00,-0.21,0.77,38.948
41.687370,-0.890082,0.04,-0.36,1.07,38.948
41.687286,-0.890154,-0.01,-0.32,1.11,40.207
41.687286,-0.890154,-0.04,-0.36,1.03,40.207
41.687191,-0.890192,-0.09,-0.31,1.01,41.318
41.687191,-0.890192,-0.08,-0.29,1.01,41.318
41.687084,-0.890194,-0.05,-0.37,1.09,43.244
41.687084,-0.890194,0.01,-0.25,1.08,43.244
41.686981,-0.890159,-0.12,-0.28,0.84,43.392
41.686981,-0.890159,-0.05,-0.27,1.00,43.392
41.686885,-0.890096,-0.03,-0.12,0.96,43.892
41.686885,-0.890096,0.04,-0.08,0.97,43.892
41.686794,-0.890019,-0.05,0.09,1.01,43.485
41.686794,-0.890019,0.04,0.04,1.03,43.485
41.686702,-0.889946,-0.03,0.17,0.89,43.022
41.686702,-0.889946,-0.03,0.15,1.00,43.022
41.686607,-0.889889,-0.05,0.19,0.97,42.763
41.686607,-0.889889,0.00,0.13,1.01,42.763
41.686504,-0.889854,-0.03,0.29,0.99,42.837
41.686504,-0.889854,-0.08,0.32,0.92,42.837
41.686393,-0.889845,-0.08,0.03,1.00,44.152
41.686393,-0.889845,-0.13,0.05,1.11,44.152
41.686279,-0.889848,-0.01,0.00,0.93,46.541
41.686279,-0.889848,-0.01,-0.05,1.08,46.541
41.686161,-0.889853,-0.05,-0.04,1.05,48.004
41.686161,-0.889853,-0.04,-0.03,0.89,48.004
41.686038,-0.889855,-0.03,-0.07,0.99,50.208
41.686038,-0.889855,-0.04,0.00,0.93,50.208
41.685913,-0.889857,-0.03,0.00,1.01,51.356
41.685913,-0.889857,-0.04,0.00,1.01,51.356
41.685779,-0.889859,-0.03,0.03,0.89,52.189
41.685779,-0.889859,-0.03,0.01,1.00,52.189
41.685649,-0.889862,-0.04,-0.03,0.97,52.838
41.685649,-0.889862,0.00,0.00,1.00,52.838
41.685516,-0.889865,0.00,-0.01,0.99,52.838
41.685516,-0.889865,-0.05,0.00,0.96,52.838
41.685386,-0.889869,-0.09,0.00,1.01,52.671
41.685386,-0.889869,-0.01,-0.04,1.01,52.671
41.685256,-0.889873,0.00,-0.03,1.05,52.338
41.685256,-0.889873,-0.03,0.01,0.99,52.338
41.685123,-0.889876,-0.01,-0.01,1.00,51.949
41.685123,-0.889876,0.01,-0.04,0.96,51.949
41.684997,-0.889878,0.01,-0.01,1.04,51.523
41.684997,-0.889878,0.00,-0.01,1.08,51.523
41.684867,-0.889879,-0.03,-0.05,0.99,50.819
41.684867,-0.889879,-0.03,-0.04,1.00,50.819
41.684741,-0.889876,-0.07,-0.05,1.00,50.634
41.684741,-0.889876,-0.09,-0.04,1.09,50.634
41.684616,-0.889870,-0.09,-0.01,1.08,51.004
41.684616,-0.889870,-0.05,0.00,0.97,51.004
41.684486,-0.889866,-0.01,-0.01,0.81,51.208
41.684486,-0.889866,-0.04,-0.01,0.95,51.208
41.684360,-0.889868,0.01,-0.07,1.05,51.319
41.684360,-0.889868,-0.07,-0.03,0.97,51.319
41.684230,-0.889873,-0.04,0.01,0.88,51.597
41.684230,-0.889873,-0.03,-0.01,1.03,51.597
41.684101,-0.889884,-0.03,-0.04,0.91,51.745
41.684101,-0.889884,-0.04,-0.07,1.03,51.745
41.683971,-0.889897,-0.05,-0.08,1.04,51.671
41.683971,-0.889897,-0.07,-0.03,0.92,51.671
41.683845,-0.889906,-0.05,0.00,1.03,51.560
41.683845,-0.889906,-0.04,-0.03,0.93,51.560
41.683715,-0.889917,-0.04,0.04,0.92,51.356
41.683715,-0.889917,0.03,0.03,0.91,51.356
41.683589,-0.889931,-0.05,-0.04,1.04,50.523
41.683589,-0.889931,-0.08,-0.07,0.99,50.523
41.683464,-0.889944,-0.11,-0.07,0.97,50.652
41.683464,-0.889944,-0.12,-0.12,0.97,50.652
41.683334,-0.889953,-0.07,-0.08,0.93,51.115
41.683334,-0.889953,-0.03,-0.08,1.01,51.115
41.683204,-0.889956,-0.08,-0.04,0.95,51.708
41.683204,-0.889956,-0.15,0.04,0.97,51.708
41.683074,-0.889959,-0.07,-0.03,0.93,52.375
41.683074,-0.889959,-0.08,0.00,0.89,52.375
41.682945,-0.889963,-0.08,-0.03,0.99,52.801
41.682945,-0.889963,-0.04,0.00,1.08,52.801
41.682811,-0.889967,-0.07,-0.04,1.05,52.634
41.682811,-0.889967,-0.05,-0.04,1.04,52.634
41.682682,-0.889971,0.01,0.08,0.88,51.782
41.682682,-0.889971,-0.08,-0.01,0.93,51.782
41.682556,-0.889975,-0.04,-0.01,0.99,50.819
41.682556,-0.889975,-0.08,-0.03,1.07,50.819
41.682430,-0.889978,-0.09,-0.03,1.01,50.652
41.682430,-0.889978,-0.11,0.03,0.97,50.652
41.682300,-0.889982,-0.09,0.00,0.91,50.634
41.682300,-0.889982,-0.08,0.00,0.97,50.634
41.682174,-0.889985,0.00,-0.01,1.01,50.578
41.682174,-0.889985,-0.03,-0.01,1.00,50.578
41.682048,-0.889989,-0.03,-0.01,1.03,49.985
41.682048,-0.889989,0.03,-0.04,0.97,49.985
41.681926,-0.889993,-0.11,0.05,1.08,48.985
41.681926,-0.889993,-0.09,0.00,0.91,48.985
41.681804,-0.889996,-0.07,-0.01,0.92,50.208
41.681804,-0.889996,-0.07,0.11,0.87,50.208
41.681678,-0.890001,0.09,0.09,1.00,49.393
41.681678,-0.890001,0.12,0.12,1.03,49.393
41.681568,-0.890013,0.08,0.19,1.04,42.892
41.681568,-0.890013,0.15,0.21,1.01,42.892
41.681476,-0.890046,0.07,0.36,1.00,36.577
41.681476,-0.890046,-0.03,0.24,0.99,36.577
41.681400,-0.890108,-0.12,0.08,1.12,35.058
41.681400,-0.890108,-0.11,-0.03,1.09,35.058
41.681331,-0.890186,-0.07,-0.09,0.93,36.188
41.681331,-0.890186,-0.07,-0.20,0.93,36.188
41.681259,-0.890252,0.03,-0.21,0.95,34.910
41.681259,-0.890252,0.01,-0.24,0.95,34.910
41.681182,-0.890292,0.03,-0.21,1.03,32.317
41.681182,-0.890292,0.01,-0.21,1.01,32.317
41.681106,-0.890306,0.09,-0.25,0.89,29.725
41.681106,-0.890306,0.11,-0.24,1.03,29.725
41.681041,-0.890293,0.13,-0.11,0.93,24.891
41.681041,-0.890293,0.09,-0.15,1.08,24.891
41.680995,-0.890267,0.11,-0.11,0.97,19.242
41.680995,-0.890267,0.07,-0.08,0.97,19.242
41.680961,-0.890239,0.03,-0.05,1.03,14.390
41.680961,-0.890239,-0.03,-0.05,1.01,14.390
41.680938,-0.890212,0.03,-0.03,0.95,12.427
41.680938,-0.890212,-0.01,-0.09,1.01,12.427
41.680915,-0.890182,-0.15,-0.08,0.95,13.649
41.680915,-0.890182,-0.15,-0.09,0.97,13.649
41.680892,-0.890143,-0.12,-0.09,0.99,16.001
41.680892,-0.890143,-0.08,-0.11,0.99,16.001
41.680870,-0.890091,-0.16,-0.17,0.96,19.224
41.680870,-0.890091,-0.15,-0.15,0.92,19.224
41.680854,-0.890023,-0.08,-0.15,0.81,22.650
41.680854,-0.890023,-0.08,-0.12,0.97,22.650
41.680854,-0.889945,-0.13,-0.28,1.16,24.243
41.680854,-0.889945,-0.07,-0.21,0.67,24.243
41.680862,-0.889861,-0.17,-0.19,1.11,26.595
41.680862,-0.889861,-0.09,-0.08,1.13,26.595
41.680889,-0.889773,-0.20,-0.16,1.21,29.891
41.680889,-0.889773,-0.12,-0.09,0.88,29.891
41.680927,-0.889680,-0.19,0.05,0.95,33.243
41.680927,-0.889680,-0.15,0.11,1.01,33.243
41.680965,-0.889576,-0.11,0.31,0.93,36.336
41.680965,-0.889576,-0.08,0.21,0.95,36.336
41.680992,-0.889455,-0.13,0.19,1.11,39.596
41.680992,-0.889455,-0.12,0.20,0.92,39.596
41.680999,-0.889318,-0.08,-0.04,0.93,42.355
41.680999,-0.889318,-0.11,0.04,0.79,42.355
41.681003,-0.889173,-0.15,0.08,1.17,44.041
41.681003,-0.889173,-0.20,-0.12,1.16,44.041
41.681003,-0.889022,-0.12,-0.05,0.96,46.393
41.681003,-0.889022,-0.17,0.12,1.04,46.393
41.681003,-0.888863,-0.09,-0.03,0.95,48.245
41.681003,-0.888863,-0.04,-0.17,1.23,48.245
41.681003,-0.888698,-0.16,0.09,1.07,50.578
41.681003,-0.888698,-0.16,0.04,0.87,50.578
41.681003,-0.888525,-0.17,-0.08,1.00,52.634
41.681003,-0.888525,-0.12,-0.04,0.99,52.634
41.681003,-0.888345,-0.23,0.00,1.12,54.653
41.681003,-0.888345,-0.13,0.03,1.04,54.653
41.680999,-0.888160,0.04,-0.01,0.97,56.523
41.680999,-0.888160,-0.01,-0.04,0.93,56.523
41.680995,-0.887973,0.03,-0.09,1.16,56.375
41.680995,-0.887973,-0.15,0.16,0.81,56.375
41.680995,-0.887783,-0.13,0.08,1.20,57.671
41.680995,-0.887783,-0.12,0.00,1.27,57.671
41.680995,-0.887596,0.24,0.01,1.04,55.764
41.680995,-0.887596,0.17,0.19,0.67,55.764
41.680995,-0.887436,0.32,0.07,0.85,45.152
41.680995,-0.887436,0.36,0.04,1.01,45.152
41.680995,-0.887318,0.19,-0.17,1.05,32.243
41.680995,-0.887318,0.28,-0.21,1.13,32.243
41.681007,-0.887234,0.13,-0.20,0.92,23.465
41.681007,-0.887234,0.12,-0.12,1.07,23.465
41.681030,-0.887176,-0.05,-0.09,1.03,18.242
41.681030,-0.887176,0.11,-0.36,1.00,18.242
41.681060,-0.887149,0.07,-0.32,1.12,15.446
41.681060,-0.887149,0.11,-0.25,0.92,15.446
41.681091,-0.887162,0.13,-0.25,1.00,13.168
41.681091,-0.887162,0.19,-0.21,1.07,13.168
41.681102,-0.887195,0.00,0.00,0.80,11.112
41.681102,-0.887195,-0.03,0.05,0.83,11.112
41.681102,-0.887222,0.08,0.03,1.04,7.593
41.681102,-0.887222,0.08,-0.01,0.96,7.593
41.681098,-0.887234,0.00,0.00,1.04,3.167
41.681098,-0.887234,-0.03,0.00,0.99,3.167
41.681098,-0.887237,-0.03,0.01,0.93,1.167
41.681098,-0.887237,-0.04,-0.01,1.03,1.167
41.681095,-0.887235,-0.05,0.00,0.95,0.019
41.681095,-0.887235,-0.07,-0.01,1.01,0.019
41.681095,-0.887233,-0.05,-0.01,0.95,0.019
41.681095,-0.887233,-0.07,0.00,0.99,0.019
41.681095,-0.887230,-0.07,0.00,0.99,0.019
41.681095,-0.887230,-0.05,0.00,0.99,0.019
41.681095,-0.887229,-0.07,-0.01,1.00,0.074
41.681095,-0.887229,-0.04,0.00,1.00,0.074
41.681095,-0.887227,-0.07,-0.01,0.99,0.000
41.681095,-0.887227,-0.05,-0.01,0.99,0.000
41.681095,-0.887226,-0.07,0.00,1.00,0.037
41.681095,-0.887226,-0.07,-0.01,1.00,0.037
41.681091,-0.887224,-0.07,-0.01,1.00,0.019
41.681091,-0.887224,-0.07,0.00,1.00,0.019
41.681091,-0.887223,-0.07,0.00,1.00,0.019
41.681091,-0.887223,-0.07,-0.01,0.99,0.019
